B sxx sxy
1395.50000 674633.093164023710415 1011961.412874908768572
1396.00000 674270.995613345410675 1011764.191460494766943
1396.50000 673909.167117751669139 1011567.011638962081634
1397.00000 673547.607427756418474 1011369.873422226868570
1397.50000 673186.316294160205871 1011172.776822252548300
1398.00000 672825.293468043091707 1010975.721850921050645
1398.50000 672464.538700767559931 1010778.708520100219175
1399.00000 672104.051743970019743 1010581.736841689911671
1399.50000 671743.832349572563544 1010384.806827502907254
1400.00000 671383.880269777495414 1010187.918489393079653
1400.50000 671024.195257064537145 1009991.071839155978523
1401.00000 670664.777064188150689 1009794.266888575162739
1401.50000 670305.625444188946858 1009597.503649417893030
1402.00000 669946.740150367608294 1009400.782133462722413
1402.50000 669588.120936333667487 1009204.102352418471128
1403.00000 669229.767555936588906 1009007.464317997684702
1403.50000 668871.679763328633271 1008810.868041887297295
1404.00000 668513.857312935520895 1008614.313535777735524
1404.50000 668156.299959443393163 1008417.800811314256862
1405.00000 667799.007457824540325 1008221.329880112549290
1405.50000 667441.979563329601660 1008024.900753807858564
1406.00000 667085.216031474643387 1007828.513444005860947
1406.50000 666728.716618056874722 1007632.167962251231074
1407.00000 666372.481079149292782 1007435.864320095512085
1407.50000 666016.509171091718599 1007239.602529114112258
1408.00000 665660.800650494289584 1007043.382600763579831
1408.50000 665305.355274242814630 1006847.204546593944542
1409.00000 664950.172799505409785 1006651.068378031137399
1409.50000 664595.252983712009154 1006454.974106558714993
1410.00000 664240.595584564143792 1006258.921743602957577
1410.50000 663886.200360032613389 1006062.911300581763498
1411.00000 663532.067068367730826 1005866.942788873217069
1411.50000 663178.195468088146299 1005671.016219857265241
1412.00000 662824.585317967459559 1005475.131604883121327
1412.50000 662471.236377072753385 1005279.288955268333666
1413.00000 662118.148404717561789 1005083.488282354315743
1413.50000 661765.321160501101986 1004887.729597412399016
1414.00000 661412.754404282546602 1004692.012911701924168
1414.50000 661060.447896194760688 1004496.338236481766216
1415.00000 660708.401396624278277 1004300.705582997528836
1415.50000 660356.614666248206049 1004105.114962401683442
1416.00000 660005.087465986958705 1003909.566385944955982
1416.50000 659653.819557046401314 1003714.059864725451916
1417.00000 659302.810700882691890 1003518.595409949077293
1417.50000 658952.060659228707664 1003323.173032687162049
1418.00000 658601.569194080890156 1003127.792744084610604
1418.50000 658251.336067692493089 1002932.454555180971511
1419.00000 657901.361042604548857 1002737.158477045479231
1419.50000 657551.643881580443121 1002541.904520738520660
1420.00000 657202.184347697417252 1002346.692697238759138
1420.50000 656852.982204247149639 1002151.523017575964332
1421.00000 656504.037214831681922 1001956.395492694107816
1421.50000 656155.349143288331106 1001761.310133556253277
1422.00000 655806.917753707384691 1001566.266951084136963
1422.50000 655458.742810475290753 1001371.265956192510203
1423.00000 655110.824078203877434 1001176.307159774471074
1423.50000 654763.161321791820228 1000981.390572671894915
1424.00000 654415.754306385875680 1000786.516205756575800
1424.50000 654068.602797406027094 1000591.684069814975373
1425.00000 653721.706560512771830 1000396.894175668247044
1425.50000 653375.065361646236852 1000202.146534097264521
1426.00000 653028.678966980194673 1000007.441155842854641
1426.50000 652682.547142982599325 999812.778051647823304
1427.00000 652336.669656358542852 999618.157232227385975
1427.50000 651991.046274081338197 999423.578708229004405
1428.00000 651645.676763361436315 999229.042490371153690
1428.50000 651300.560891687870026 999034.548589283716865
1429.00000 650955.698426806950010 998840.097015572711825
1429.50000 650611.089136708993465 998645.687779855332337
1430.00000 650266.732789656263776 998451.320892685558647
1430.50000 649922.629154147347435 998256.996364632854238
1431.00000 649578.777998958365060 998062.714206246077083
1431.50000 649235.179093111422844 997868.474428010988049
1432.00000 648891.832205872284248 997674.277040426735766
1432.50000 648548.737106784479693 997480.122053964179941
1433.00000 648205.893565637874417 997286.009479038184509
1433.50000 647863.301352450740524 997091.939326103660278
1434.00000 647520.960237551829778 996897.911605527508073
1434.50000 647178.869991460815072 996703.926327701658010
1435.00000 646837.030384987010621 996509.983502975665033
1435.50000 646495.441189188160934 996316.083141682553105
1436.00000 646154.102175373118371 996122.225254116812721
1436.50000 645813.013115090900101 995928.409850566065870
1437.00000 645472.173780150595121 995734.636941302800551
1437.50000 645131.583942623692565 995540.906536544091068
1438.00000 644791.243374819052406 995347.218646499793977
1438.50000 644451.151849297923036 995153.573281403165311
1439.00000 644111.309138877550140 994959.970451378030702
1439.50000 643771.715016617090441 994766.410166580462828
1440.00000 643432.369255829718895 994572.892437147325836
1440.50000 643093.271630080533214 994379.417273177183233
1441.00000 642754.421913178521208 994185.984684718889184
1441.50000 642415.819879190181382 993992.594681847142056
1442.00000 642077.465302408789285 993799.247274602181278
1442.50000 641739.357957407599315 993605.942472958005965
1443.00000 641401.497618977795355 993412.680286925635301
1443.50000 641063.884062184020877 993219.460726448916830
1444.00000 640726.517062308616005 993026.283801468438469
1444.50000 640389.396394909825176 992833.149521897779778
1445.00000 640052.521835763240233 992640.057897614431567
1445.50000 639715.893160930252634 992447.008938499842770
1446.00000 639379.510146672371775 992254.002654380048625
1446.50000 639043.372569521190599 992061.039055096218362
1447.00000 638707.480206248117611 991868.118150427006185
1447.50000 638371.832833871827461 991675.239950141985901
1448.00000 638036.430229663616046 991482.404463992221281
1448.50000 637701.272171120508574 991289.611701693618670
1449.00000 637366.358435983303934 991096.861672972678207
1449.50000 637031.688802248681895 990904.154387490358204
1450.00000 636697.263048170483671 990711.489854878396727
1450.50000 636363.080952197662555 990518.868084797170013
1451.00000 636029.142293063574471 990326.289086831850000
1451.50000 635695.446849729167297 990133.752870574011467
1452.00000 635361.994401395902969 989941.259445568080992
1452.50000 635028.784727521473542 989748.808821351733059
1453.00000 634695.817607773351483 989556.401007446576841
1453.50000 634363.092822085367516 989364.036013338598423
1454.00000 634030.610150626162067 989171.713848459883593
1454.50000 633698.369373789173551 988979.434522274648771
1455.00000 633366.370272239670157 988787.198044197866693
1455.50000 633034.612626854679547 988595.004423595848493
1456.00000 632703.096218756050803 988402.853669853415340
1456.50000 632371.820829310105182 988210.745792302186601
1457.00000 632040.786240110523067 988018.680800256668590
1457.50000 631709.992233006167226 987826.658703015767969
1458.00000 631379.438590066274628 987634.679509861161932
1458.50000 631049.125093611888587 987442.743230015155859
1459.00000 630719.051526188966818 987250.849872706690803
1459.50000 630389.217670602956787 987058.999447113368660
1460.00000 630059.623309847549535 986867.191962436772883
1460.50000 629730.268227212480269 986675.427427799790166
1461.00000 629401.152206176775508 986483.705852324026637
1461.50000 629072.275030488613993 986292.027245122008026
1462.00000 628743.636484088725410 986100.391615271102637
1462.50000 628415.236351202474907 985908.798971797805279
1463.00000 628087.074416254181415 985717.249323761439882
1463.50000 627759.150463928235695 985525.742680116905831
1464.00000 627431.464279102510773 985334.279049889184535
1464.50000 627104.015646945568733 985142.858441976713948
1465.00000 626776.804352814448066 984951.480865353136323
1465.50000 626449.830182314617559 984760.146328880568035
1466.00000 626123.092921283328906 984568.854841482243501
1466.50000 625796.592355790082365 984377.606411975692026
1467.00000 625470.328272139886394 984186.401049191015773
1467.50000 625144.300456854747608 983995.238761939224787
1468.00000 624818.508696708711796 983804.119559006299824
1468.50000 624492.952778697246686 983613.043449142249301
1469.00000 624167.632490036776289 983422.010441079735756
1469.50000 623842.547618197859265 983231.020543507067487
1470.00000 623517.697950862580910 983040.073765121051110
1470.50000 623193.083275940851308 982849.170114553300664
1471.00000 622868.703381584607996 982658.309600476524793
1471.50000 622544.558056172565557 982467.492231455165893
1472.00000 622220.647088292520493 982276.718016112921759
1472.50000 621896.970266812597401 982085.986962950206362
1473.00000 621573.527380752959289 981895.299080546479672
1473.50000 621250.318219429464079 981704.654377373983152
1474.00000 620927.342572350171395 981514.052861947566271
1474.50000 620604.600229260511696 981323.494542697793804
1475.00000 620282.090980133158155 981132.979428067686968
1475.50000 619959.814615164534189 980942.507526465225965
1476.00000 619637.770924779819325 980752.078846270334907
1476.50000 619315.959699638420716 980561.693395831622183
1477.00000 618994.380730596370995 980371.351183488499373
1477.50000 618673.033808784093708 980181.052217541146092
1478.00000 618351.918725504423492 979990.796506292186677
1478.50000 618031.035272332723252 979800.584057955304161
1479.00000 617710.383241022354923 979610.414880826137960
1479.50000 617389.962423598510213 979420.288983062840998
1480.00000 617069.772612269502133 979230.206372842891142
1480.50000 616749.813599493820220 979040.167058360413648
1481.00000 616430.085177951375954 978850.171047704759985
1481.50000 616110.587140522897243 978660.218349021626636
1482.00000 615791.319280338706449 978470.308970384998247
1482.50000 615472.281390744494274 978280.442919815541245
1483.00000 615153.473265287582763 978090.620205390965566
1483.50000 614834.894697776879184 977900.840835082810372
1484.00000 614516.545482202665880 977711.104816899285652
1484.50000 614198.425412810407579 977521.412158752675168
1485.00000 613880.534284036490135 977331.762868619640358
1485.50000 613562.871890558861196 977142.156954396166839
1486.00000 613245.438027270953171 976952.594423951231875
1486.50000 612928.232489285641350 976763.075285139027983
1487.00000 612611.255071938736364 976573.599545784527436
1487.50000 612294.505570773268119 976384.167213705368340
1488.00000 611977.983781572664157 976194.778296676580794
1488.50000 611661.689500317792408 976005.432802463532425
1489.00000 611345.622523225145414 975816.130738762323745
1489.50000 611029.782646724255756 975626.872113296412863
1490.00000 610714.169667454436421 975437.656933750491589
1490.50000 610398.783382285619155 975248.485207762103528
1491.00000 610083.623588298214599 975059.356942969257943
1491.50000 609768.690082799061202 974870.272146970732138
1492.00000 609453.982663295813836 974681.230827339808457
1492.50000 609139.501127528841607 974492.232991630560718
1493.00000 608825.245273447129875 974303.278647368773818
1493.50000 608511.214899211307056 974114.367802066844888
1494.00000 608197.409803209244274 973925.500463180360384
1494.50000 607883.829784038360231 973736.676638155593537
1495.00000 607570.474640516331419 973547.896334442542866
1495.50000 607257.344171671196818 973359.159559431835078
1496.00000 606944.438176736119203 973170.466320481617004
1496.50000 606631.756455187918618 972981.816624953411520
1497.00000 606319.298806687118486 972793.210480165900663
1497.50000 606007.065031122416258 972604.647893418325111
1498.00000 605695.054928596829996 972416.128871978959069
1498.50000 605383.268299420946278 972227.653423100709915
1499.00000 605071.704944118740968 972039.221554012969136
1499.50000 604760.364663443178870 971850.833271896466613
1500.00000 604449.247258342686109 971662.488583920989186
